Plot,sla,mean.thick,ssl,lar1,lmf,smf,rmf,sp,rgr.h,size,perc.canopy.open,Comp.1,Comp.2,Comp.3,Elevation,Elevation.Group
73,292.46,0.11,46.73913043,85.30083333,0.291666667,0.425,0.283333333,PSEUIN,0.245122458,23,1.98,-4.570087299,-2.897146228,-1.368261192,300,Low
73,357.2166667,0.115,93,162.3712121,0.454545455,0.303030303,0.242424242,PSEUIN,0.236388778,19,1.98,-4.570087299,-2.897146228,-1.368261192,300,Low
73,211.7181818,0.163,20.37558685,56.70365217,0.267826087,0.370434783,0.36173913,AMOOYU,0.174353387,50,1.98,-4.570087299,-2.897146228,-1.368261192,300,Low
73,248.1642857,0.2085,82,126.6671875,0.510416667,0.333333333,0.15625,PSEUIN,0.223143551,25,1.98,-4.570087299,-2.897146228,-1.368261192,300,Low
73,273.2,0.15,98.125,89.57377049,0.327868852,0.262295082,0.409836066,PSEUIN,0.171850257,19,1.98,-4.570087299,-2.897146228,-1.368261192,300,Low
74,195.3333333,0.201,37.5,68.94117647,0.352941176,0.18697479,0.460084034,PTERME,0.287682072,36,6.36,-0.155851788,-0.597766969,2.31830081,300,Low
74,199.84,0.243,45.29411765,55.51111111,0.277777778,0.354166667,0.368055556,PITTKE,0.287682072,20,6.36,-0.155851788,-0.597766969,2.31830081,300,Low
75,580.2,0.089,142,110.5142857,0.19047619,0.476190476,0.333333333,PSEUIN,0.15415068,14,3.6,-1.454611174,1.754734421,-0.773825768,300,Low
75,211.9230769,0.221666667,22.33082707,43.046875,0.203125,0.346354167,0.450520833,PITTKE,0.182321557,30,3.6,-1.454611174,1.754734421,-0.773825768,300,Low
75,230.6346154,0.2205,62.14285714,45.08646617,0.195488722,0.421052632,0.383458647,PITTKE,0.064538521,32,3.6,-1.454611174,1.754734421,-0.773825768,300,Low
75,281.2666667,0.135,65,123.0541667,0.4375,0.375,0.1875,AMOOYU,0.336472237,14,3.6,-1.454611174,1.754734421,-0.773825768,300,Low
75,222.612,0.171,8.496240602,92.66919519,0.416281221,0.369102683,0.214616096,SAPRTE,0.336472237,35,3.6,-1.454611174,1.754734421,-0.773825768,300,Low
75,379.75,0.105666667,290,108.5,0.285714286,0.428571429,0.285714286,LINDME,0.251314428,9,3.6,-1.454611174,1.754734421,-0.773825768,300,Low
75,251.2428571,0.1475,22.52631579,64.65808824,0.257352941,0.349264706,0.393382353,SAPRTE,0.182321557,24,3.6,-1.454611174,1.754734421,-0.773825768,400,Low
76,289.7285714,0.133,50.6122449,106.0444444,0.366013072,0.320261438,0.31372549,ALPHMO,0.300104592,27,3.25,-0.375399667,0.398514405,-0.299401619,400,Low
76,213.7,0.1145,45.78125,84.99431818,0.397727273,0.363636364,0.238636364,PSEUIN,0.251314428,36,3.25,-0.375399667,0.398514405,-0.299401619,400,Low
76,230.44375,0.11,23.88888889,44.65346021,0.193771626,0.560553633,0.24567474,PSEUIN,0.133531393,40,3.25,-0.375399667,0.398514405,-0.299401619,400,Low
76,286.0333333,0.129,26.96969697,23.40272727,0.081818182,0.6,0.318181818,DICHGE,0,16,3.25,-0.375399667,0.398514405,-0.299401619,400,Low
76,187.08,0.245,45.96491228,73.36470588,0.392156863,0.279411765,0.328431373,PITTKE,0.040821995,25,3.25,-0.375399667,0.398514405,-0.299401619,400,Low
76,200.3393939,0.157,6.73944687,49.30665009,0.2461156,0.548166563,0.205717837,KNEMGL,0.046520016,44,3.25,-0.375399667,0.398514405,-0.299401619,400,Low
76,216.5470588,0.1465,15.31914894,52.74068768,0.243553009,0.538681948,0.217765043,KNEMGL,0.16034265,27,3.25,-0.375399667,0.398514405,-0.299401619,400,Low
77,180.1684211,0.2445,50,44.74771242,0.248366013,0.352941176,0.39869281,PITTKE,0,14,2.81,1.597845575,0.48674806,1.92993286,400,Low
77,224.025,0.115333333,40.56338028,118.5561856,0.529209622,0.271477663,0.199312715,FICUSU,0.287682072,32,2.81,1.597845575,0.48674806,1.92993286,400,Low
77,196.7512821,0.132333333,45.86956522,69.59909297,0.353741497,0.31292517,0.333333333,DICHGE,0.09531018,22,2.81,1.597845575,0.48674806,1.92993286,400,Low
77,276.2,0.151,140,72.05217391,0.260869565,0.391304348,0.347826087,PSEUIN,0.262364264,13,2.81,1.597845575,0.48674806,1.92993286,400,Low
77,240.3625,0.1965,118.8235294,81.82553191,0.340425532,0.361702128,0.29787234,PSEUIN,0.271933715,21,2.81,1.597845575,0.48674806,1.92993286,400,Low
77,189.5888889,0.247333333,48.82352941,54.34076433,0.286624204,0.324840764,0.388535032,PITTKE,0.182321557,24,2.81,1.597845575,0.48674806,1.92993286,400,Low
77,280.8428571,0.109333333,50.90909091,56.70865385,0.201923077,0.423076923,0.375,DICHGE,0.530628251,34,2.81,1.597845575,0.48674806,1.92993286,400,Low
77,287.4,0.157,28,15.26017699,0.053097345,0.597345133,0.349557522,DIOSXI,0.027398974,37,2.81,1.597845575,0.48674806,1.92993286,400,Low
77,144.7854167,0.226666667,6.465201465,27.16495114,0.18762215,0.3752443,0.43713355,DIOSHA,0.067441281,46,2.81,1.597845575,0.48674806,1.92993286,400,Low
77,225.175,0.17,96.42857143,94.81052632,0.421052632,0.368421053,0.210526316,PSEUIN,0.336472237,14,2.81,1.597845575,0.48674806,1.92993286,400,Low
78,271.1037037,0.112,44.33333333,144.7418079,0.533898305,0.266949153,0.199152542,PSEUIN,0.300104592,27,3.81,-3.286880705,2.029931072,3.509341335,400,Low
78,307.875,0.142666667,28.65921788,64.64566929,0.209973753,0.530183727,0.25984252,MYCEGR,0.223143551,50,3.81,-3.286880705,2.029931072,3.509341335,400,Low
78,160.6837838,0.203,10.34810127,22.21158157,0.138231631,0.449564134,0.412204234,DIOSHA,0,40,3.81,-3.286880705,2.029931072,3.509341335,400,Low
78,282.0470588,0.131,23.48717949,99.47717842,0.352697095,0.404564315,0.242738589,POMETO,0.136575535,47,3.81,-3.286880705,2.029931072,3.509341335,400,Low
78,275.1037037,0.106333333,34.16666667,105.1103774,0.382075472,0.367924528,0.25,PSEUIN,0.262364264,26,3.81,-3.286880705,2.029931072,3.509341335,400,Low
78,269.7357143,0.125333333,51.56862745,105.5487578,0.391304348,0.360248447,0.248447205,PSEUIN,0.336472237,28,3.81,-3.286880705,2.029931072,3.509341335,400,Low
78,237.02,0.118,25.86956522,66.90080645,0.282258065,0.443548387,0.274193548,PSEUIN,0.435318071,34,3.81,-3.286880705,2.029931072,3.509341335,400,Low
79,170.1051282,0.236666667,25.26315789,48.78014706,0.286764706,0.419117647,0.294117647,GARCCO,0.143100844,30,4.92,0.065016416,-0.925822166,2.797147787,400,Low
79,230.48,0.172333333,46.56716418,95.15229358,0.412844037,0.344036697,0.243119266,DIOSXI,0.196710294,28,4.92,0.065016416,-0.925822166,2.797147787,400,Low
79,275.1125,0.123666667,44.6,102.5263975,0.372670807,0.310559006,0.316770186,PARACH,0.16034265,27,4.92,0.065016416,-0.925822166,2.797147787,400,Low
79,215.1666667,0.143,75.2173913,110.6571429,0.514285714,0.328571429,0.157142857,PARACH,0.182321557,18,4.92,0.065016416,-0.925822166,2.797147787,400,Low
79,276.7508475,0.162333333,28.07228916,186.7616013,0.674836601,0.135620915,0.189542484,SEMERE,0.204794413,27,4.92,0.065016416,-0.925822166,2.797147787,400,Low
79,324.16,0.213666667,70,114.1408451,0.352112676,0.507042254,0.14084507,PARACH,0.117783036,27,4.92,0.065016416,-0.925822166,2.797147787,400,Low
79,162.7421053,0.275,42,59.46346154,0.365384615,0.432692308,0.201923077,CAPPFO,0.057158414,18,4.92,0.065016416,-0.925822166,2.797147787,400,Low
79,164.6615385,0.277333333,30.86206897,67.95555556,0.412698413,0.46031746,0.126984127,CAPPFO,0.060624622,17,4.92,0.065016416,-0.925822166,2.797147787,400,Low
79,178.373913,0.270666667,23.14814815,89.46479751,0.501557632,0.336448598,0.161993769,CAPPFO,0.087011377,24,4.92,0.065016416,-0.925822166,2.797147787,400,Low
79,246.5166667,0.145,56.17647059,38.92368421,0.157894737,0.596491228,0.245614035,WALSYU,0.057158414,18,4.92,0.065016416,-0.925822166,2.797147787,400,Low
79,336.8,0.153333333,75.58823529,129.1835616,0.383561644,0.465753425,0.150684932,DRYPHO,0.300104592,27,4.92,0.065016416,-0.925822166,2.797147787,400,Low
80,193.9833333,0.2845,15.03144654,48.63091922,0.250696379,0.442896936,0.306406685,AMOODU,0.040821995,25,4.1,0.209542594,-2.455687737,1.413180752,400,Low
80,253.952381,0.128,41.17647059,43.35772358,0.170731707,0.424390244,0.404878049,DICHGE,0.200670695,33,4.1,0.209542594,-2.455687737,1.413180752,400,Low
80,248.9111111,0.257,42.60869565,83.35627907,0.334883721,0.320930233,0.344186047,PARACH,0.125163143,34,4.1,0.209542594,-2.455687737,1.413180752,400,Low
80,193.875,0.147,153.75,102.0394737,0.526315789,0.210526316,0.263157895,WALSYU,0.15415068,14,4.1,0.209542594,-2.455687737,1.413180752,400,Low
80,256.1416667,0.153333333,26.87022901,66.74701412,0.260586319,0.527687296,0.211726384,DRYPHO,0,35,4.1,0.209542594,-2.455687737,1.413180752,400,Low
80,172.025,0.205,46.28571429,17.87272727,0.103896104,0.454545455,0.441558442,KNEMGL,0.356674944,20,4.1,0.209542594,-2.455687737,1.413180752,400,Low
80,451.1,0.1805,95.29411765,75.18333333,0.166666667,0.472222222,0.361111111,PSEUIN,0.125163143,17,4.1,0.209542594,-2.455687737,1.413180752,400,Low
80,144.1576923,0.262,36.15384615,86.16321839,0.597701149,0.224137931,0.17816092,CAPPFO,0.374693449,16,4.1,0.209542594,-2.455687737,1.413180752,400,Low
80,217.64,0.3045,30,30.65352113,0.14084507,0.514084507,0.345070423,CAPPFO,0.139761942,23,4.1,0.209542594,-2.455687737,1.413180752,400,Low
80,139.7784615,0.299666667,13.85964912,62.44398625,0.446735395,0.293814433,0.259450172,CAPPFO,0,26,4.1,0.209542594,-2.455687737,1.413180752,400,Low
80,264.68,0.156666667,48.0952381,74.03636364,0.27972028,0.475524476,0.244755245,DRYPHO,0.182321557,30,4.1,0.209542594,-2.455687737,1.413180752,400,Low
81,143.3365385,0.1585,23.10810811,54.46189979,0.379958246,0.308977035,0.311064718,AMOOYU,0.082238098,38,6.18,-2.600999329,-1.337033051,0.833413794,400,Low
81,191.675,0.183,20.36231884,41.91526196,0.218678815,0.314350797,0.466970387,DIOSHA,0.09531018,33,6.18,-2.600999329,-1.337033051,0.833413794,400,Low
81,249.0333333,0.239333333,19.38650307,50.50816901,0.202816901,0.45915493,0.338028169,AMOODU,0.125163143,34,6.18,-2.600999329,-1.337033051,0.833413794,400,Low
81,278.9166667,0.144,101.6666667,139.4583333,0.5,0.25,0.25,MILICH,0.405465108,15,6.18,-2.600999329,-1.337033051,0.833413794,400,Low
81,197.9380952,0.185666667,26.51162791,73.51986395,0.371428571,0.363265306,0.265306122,DIOSXI,0.143100844,30,6.18,-2.600999329,-1.337033051,0.833413794,400,Low
81,138.1967742,0.309666667,13.01435407,35.23108553,0.254934211,0.34375,0.401315789,CAPPFO,0.032789823,31,6.18,-2.600999329,-1.337033051,0.833413794,400,Low
81,157.7603774,0.1595,23.67647059,70.70866808,0.44820296,0.21564482,0.33615222,AMOOYU,0.117783036,45,6.18,-2.600999329,-1.337033051,0.833413794,400,Low
81,239.1952381,0.217,22.67123288,32.51197411,0.13592233,0.472491909,0.391585761,ARDIVI,0.297251523,35,6.18,-2.600999329,-1.337033051,0.833413794,400,Low
81,184.2419355,0.2055,31.54761905,78.77931034,0.427586207,0.289655172,0.282758621,AMOODU,0.074107972,28,6.18,-2.600999329,-1.337033051,0.833413794,400,Low
81,139.3714286,0.205333333,17.05035971,28.69411765,0.205882353,0.340686275,0.453431373,DIOSHA,0,30,6.18,-2.600999329,-1.337033051,0.833413794,400,Low
81,161.6818182,0.199333333,17.86764706,54.60307018,0.337719298,0.298245614,0.364035088,DIOSHA,0.122602322,26,6.18,-2.600999329,-1.337033051,0.833413794,400,Low
82,255.4625,0.1825,81.11111111,103.665942,0.405797101,0.260869565,0.333333333,PSEUIN,0.194156014,17,3.89,-0.115913973,2.5181102,-0.074059723,400,Low
82,269.9666667,0.181333333,85,114.5313131,0.424242424,0.303030303,0.272727273,PSEUIN,0.430782916,20,3.89,-0.115913973,2.5181102,-0.074059723,400,Low
82,252.6333333,0.185,80.86956522,71.5,0.283018868,0.433962264,0.283018868,PSEUIN,0.236388778,19,3.89,-0.115913973,2.5181102,-0.074059723,400,Low
82,303.025,0.1735,81.57894737,61.84183673,0.204081633,0.387755102,0.408163265,PSEUIN,0,13,3.89,-0.115913973,2.5181102,-0.074059723,400,Low
83,394.675,0.178333333,41.625,43.13387978,0.109289617,0.464480874,0.426229508,PSEUIN,0,30,2.68,0.483046413,1.478247999,-1.942530712,400,Low
83,430.525,0.094,70.37037037,158.6144737,0.368421053,0.355263158,0.276315789,PSEUIN,0.356674944,20,2.68,0.483046413,1.478247999,-1.942530712,400,Low
83,291.2238095,0.107333333,30.76086957,84.61974843,0.290566038,0.396226415,0.313207547,PSEUIN,0.03509132,29,2.68,0.483046413,1.478247999,-1.942530712,400,Low
83,243.3444444,0.128666667,93.57142857,42.94313725,0.176470588,0.068627451,0.754901961,DICHGE,0.207639365,16,2.68,0.483046413,1.478247999,-1.942530712,400,Low
83,233.2916667,0.134333333,60,68.61519608,0.294117647,0.279411765,0.426470588,DICHGE,0.196710294,28,2.68,0.483046413,1.478247999,-1.942530712,400,Low
83,107.625,0.162,191.6666667,66.80172414,0.620689655,0.103448276,0.275862069,AMOOYU,0.241162057,14,2.68,0.483046413,1.478247999,-1.942530712,400,Low
83,174.5666667,0.157666667,69.33333333,78.33119658,0.448717949,0.192307692,0.358974359,LASICO,0,14,2.68,0.483046413,1.478247999,-1.942530712,400,Low
83,244.0020833,0.162333333,27.75510204,58.78092848,0.240903388,0.200752823,0.558343789,SEMERE,0.068992871,30,2.68,0.483046413,1.478247999,-1.942530712,400,Low
83,250.3142857,0.213333333,46.96969697,84.78387097,0.338709677,0.266129032,0.39516129,PITTKE,0.194156014,17,2.68,0.483046413,1.478247999,-1.942530712,400,Low
84,168.7595238,0.184666667,10.08823529,53.59875983,0.317604356,0.399274047,0.283121597,DIOSXI,0,40,4.66,0.82371198,2.128032712,-1.203412427,400,Low
85,161.3258621,0.178,13.52059925,61.31033266,0.380040323,0.280241935,0.339717742,DIOSHA,0.15415068,35,4.27,1.284174676,-0.081600331,1.022016129,400,Low
85,132.5358491,0.132333333,9.35483871,62.60606061,0.472370766,0.221033868,0.306595365,KNEMFU,0.167054085,26,4.27,1.284174676,-0.081600331,1.022016129,400,Low
86,145.1416667,0.189,33.10344828,89.97712177,0.619926199,0.21402214,0.166051661,DIOSHA,0.379489622,19,4.14,-0.689752453,-2.070604838,0.968021925,400,Low
86,167.6172414,0.218,21.15384615,59.36977099,0.354198473,0.27480916,0.370992366,DIOSHA,0.040821995,25,4.14,-0.689752453,-2.070604838,0.968021925,400,Low
86,280.0904762,0.113333333,57.6744186,103.9729798,0.371212121,0.363636364,0.265151515,PSEUIN,0.117783036,27,4.14,-0.689752453,-2.070604838,0.968021925,400,Low
86,280.425,0.114,37.42857143,100.3146341,0.357723577,0.333333333,0.308943089,PSEUIN,0.074107972,28,4.14,-0.689752453,-2.070604838,0.968021925,400,Low
86,223.2847826,0.232666667,26.74418605,78.00835443,0.349367089,0.326582278,0.324050633,PITTKE,0.209720531,37,4.14,-0.689752453,-2.070604838,0.968021925,400,Low
86,122.0990909,0.204,13.05,51.45938697,0.421455939,0.220306513,0.358237548,DIOSHA,0.241162057,28,4.14,-0.689752453,-2.070604838,0.968021925,400,Low
86,203.7263158,0.248666667,27.27272727,69.36917563,0.340501792,0.394265233,0.265232975,PITTKE,0.196710294,28,4.14,-0.689752453,-2.070604838,0.968021925,400,Low
86,218.7545455,0.2055,21.06382979,68.50676157,0.31316726,0.334519573,0.352313167,BACCRA,0,20,4.14,-0.689752453,-2.070604838,0.968021925,400,Low
86,297.6333333,0.115,138.6666667,130.6682927,0.43902439,0.365853659,0.195121951,PSEUIN,0.054067221,19,4.14,-0.689752453,-2.070604838,0.968021925,400,Low
86,248.25,0.104,48.88888889,98.47933884,0.396694215,0.338842975,0.26446281,PSEUIN,0.245122458,23,4.14,-0.689752453,-2.070604838,0.968021925,400,Low
86,146.2898734,0.205333333,16.03773585,78.29878049,0.535230352,0.215447154,0.249322493,DIOSHA,0.03509132,29,4.14,-0.689752453,-2.070604838,0.968021925,400,Low
87,286.7583333,0.104666667,13.95209581,88.07202925,0.307129799,0.342778793,0.350091408,PSEUIN,0.16907633,45,3.33,-3.187669075,3.235509242,4.53080474,400,Low
87,166.52,0.204,19.35135135,61.59260238,0.36988111,0.335535007,0.294583884,DIOSXI,0.194156014,34,3.33,-3.187669075,3.235509242,4.53080474,400,Low
87,287.1,0.114,46.71428571,96.20104712,0.335078534,0.439790576,0.22513089,PSEUIN,0.089612159,35,3.33,-3.187669075,3.235509242,4.53080474,400,Low
87,138.5423077,0.175,11.10526316,57.91157556,0.418006431,0.203644159,0.378349411,DIOSHA,0.257829109,22,3.33,-3.187669075,3.235509242,4.53080474,400,Low
88,244.5210526,0.135666667,16.50655022,70.07390649,0.286576169,0.377073906,0.336349925,PARACH,0.146603474,44,3.32,0.938263932,-0.807958941,0.879547519,400,Low
88,308.95,0.092333333,33.2,96.546875,0.3125,0.4375,0.25,PSEUIN,0.348306694,17,3.32,0.938263932,-0.807958941,0.879547519,400,Low
88,373.45,0.175,80.90909091,54.65121951,0.146341463,0.536585366,0.317073171,PSEUIN,0.194156014,17,3.32,0.938263932,-0.807958941,0.879547519,400,Low
88,205.4714286,0.1425,68.0952381,101.2887324,0.492957746,0.295774648,0.211267606,WALSYU,0.336472237,14,3.32,0.938263932,-0.807958941,0.879547519,400,Low
88,132.9252252,0.192,10.90322581,35.34664613,0.265913758,0.318275154,0.415811088,DIOSHA,0.082238098,38,3.32,0.938263932,-0.807958941,0.879547519,400,Low
88,242.1138889,0.185,20.83870968,119.6718535,0.494279176,0.354691076,0.151029748,SAPRTE,0.3074847,34,3.32,0.938263932,-0.807958941,0.879547519,400,Low
88,227.01,0.149666667,49.5,90.08333333,0.396825397,0.317460317,0.285714286,WALSYU,0.223143551,20,3.32,0.938263932,-0.807958941,0.879547519,400,Low
88,176.64375,0.134666667,23.49206349,65.947,0.373333333,0.42,0.206666667,WALSYU,0.405465108,39,3.32,0.938263932,-0.807958941,0.879547519,400,Low
88,226.0071429,0.13,16.76258993,77.71473684,0.343859649,0.243859649,0.412280702,CAESCU,0.336472237,28,3.32,0.938263932,-0.807958941,0.879547519,400,Low
88,245.4952381,0.16,52.63157895,73.12624113,0.29787234,0.404255319,0.29787234,WALSYU,0.223143551,20,3.32,0.938263932,-0.807958941,0.879547519,400,Low
88,222.9066667,0.144666667,52.17391304,81.0569697,0.363636364,0.418181818,0.218181818,WALSYU,0.251314428,27,3.32,0.938263932,-0.807958941,0.879547519,400,Low
88,289.1933333,0.108,47.35294118,104.1096,0.36,0.296,0.344,PSEUIN,0.348306694,17,3.32,0.938263932,-0.807958941,0.879547519,400,Low
88,252.35,0.111,35.96491228,102.0741573,0.404494382,0.348314607,0.247191011,PSEUIN,0.336472237,21,3.32,0.938263932,-0.807958941,0.879547519,400,Low
88,263,0.136666667,41.23076923,62.28947368,0.236842105,0.427631579,0.335526316,PSEUIN,0.438254931,31,3.32,0.938263932,-0.807958941,0.879547519,400,Low
88,183.2833333,0.147666667,17.47619048,60.20255474,0.328467153,0.383211679,0.288321168,WALSYU,0.430782916,40,3.32,0.938263932,-0.807958941,0.879547519,400,Low
88,229.1833333,0.150333333,33.55932203,42.971875,0.1875,0.4609375,0.3515625,WALSYU,0.111225635,19,3.32,0.938263932,-0.807958941,0.879547519,400,Low
88,210.875,0.1345,51.25,80.33333333,0.380952381,0.317460317,0.301587302,WALSYU,0.223143551,25,3.32,0.938263932,-0.807958941,0.879547519,400,Low
88,170.6090909,0.138,33.75,95.54109091,0.56,0.261818182,0.178181818,WALSYU,0.122602322,26,3.32,0.938263932,-0.807958941,0.879547519,400,Low
88,182.0764706,0.155,14.3083004,25.90209205,0.142259414,0.529288703,0.328451883,WALSYU,0.084557388,37,3.32,0.938263932,-0.807958941,0.879547519,400,Low
88,190.215,0.137333333,40,78.32382353,0.411764706,0.341176471,0.247058824,WALSYU,0.287682072,24,3.32,0.938263932,-0.807958941,0.879547519,400,Low
89,174.1826087,0.231,65.11627907,37.79433962,0.216981132,0.405660377,0.377358491,ALSEPE,0.064538521,32,2.84,2.190030544,1.47908478,-2.759714311,400,Low
89,212,0.168,97.5,58.63829787,0.276595745,0.382978723,0.340425532,ALSEPE,0.051293294,40,2.84,2.190030544,1.47908478,-2.759714311,400,Low
89,278.4444444,0.142333333,35.23809524,68.97247706,0.247706422,0.288990826,0.463302752,SAPRTE,0.076961041,27,2.84,2.190030544,1.47908478,-2.759714311,400,Low
89,187.7428571,0.177,54.68085106,94.43353293,0.502994012,0.281437126,0.215568862,ALSEPE,0.196710294,28,2.84,2.190030544,1.47908478,-2.759714311,400,Low
90,354.9,0.114,54.3902439,154.8654545,0.436363636,0.248484848,0.315151515,FISSOL,0.300104592,27,2.34,1.92970597,2.287096068,-1.748198078,400,Low
90,329.125,0.1475,40,157.1940299,0.47761194,0.149253731,0.373134328,SAPRTE,0.538996501,12,2.34,1.92970597,2.287096068,-1.748198078,400,Low
90,150.1228395,0.227,12.10526316,69.76448652,0.464716007,0.245266781,0.290017212,SYZYLA,0.082238098,38,2.34,1.92970597,2.287096068,-1.748198078,400,Low
91,159.02,0.171,184.2857143,49.69375,0.3125,0.4375,0.25,WALSRO,0.068992871,15,4,0.65049599,0.927609495,-1.932567341,400,Low
91,268.0357143,0.127666667,18.84615385,42.93478261,0.160183066,0.416475973,0.423340961,PARACH,0.108213585,39,4,0.65049599,0.927609495,-1.932567341,400,Low
91,213.7833333,0.142,81.17647059,86.96271186,0.406779661,0.288135593,0.305084746,WALSRO,0.133531393,16,4,0.65049599,0.927609495,-1.932567341,400,Low
91,211,0.116,107.2727273,103.4313725,0.490196078,0.215686275,0.294117647,WALSRO,0.287682072,16,4,0.65049599,0.927609495,-1.932567341,400,Low
91,144.2515152,0.252,33,25.45614973,0.176470588,0.427807487,0.395721925,PITTKE,0.044451763,23,4,0.65049599,0.927609495,-1.932567341,400,Low
91,164.9903226,0.263,35,56.20549451,0.340659341,0.315018315,0.344322344,PITTKE,0.405465108,30,4,0.65049599,0.927609495,-1.932567341,400,Low
91,155.9818182,0.226333333,32.84090909,19.64656489,0.125954198,0.335877863,0.538167939,PITTKE,0.064538521,32,4,0.65049599,0.927609495,-1.932567341,400,Low
